model,term,coef,std_err,p_value,ci_low,ci_high,nobs,rsquared,dep_mean,note
m02_add_transaction,C(cause_code)[T.Cause06],0.12254480213542632,0.03612790250540807,0.0006939175238917667,0.051735414387852105,0.19335418988300052,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.Cause07],0.20875418753708916,0.043322130144130486,1.4453275708098995e-06,0.12384437272103639,0.29366400235314194,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.Cause08],-0.032850275236437014,0.04514427807728583,0.4668137417297754,-0.12133143437597835,0.055630883903104326,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.Cause09],-0.044867864219002886,0.07964147592706496,0.573180858813737,-0.2009622887116639,0.11122656027365815,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.Cause10],0.4734175251937667,0.08134416299416312,5.887145251330138e-09,0.3139858953726511,0.6328491550148823,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.Cause11],-0.12888590575339914,0.05358648035139072,0.016163862047563888,-0.23391347730038822,-0.023858334206410065,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.Cause12],-0.09329726159828028,0.05407245635747267,0.08445326181138163,-0.1992773286145406,0.012682805417980031,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.Cause13],0.1653223653635195,0.08660125172248236,0.05626123392114079,-0.004412969028633251,0.33505769975567223,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.Cause14],0.14976552554118325,0.10636415966803485,0.15911773893491987,-0.05870439665403285,0.35823544773639937,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.Cause15],-0.33879356750582484,0.07443754783876554,5.3295188097609375e-06,-0.4846884803672826,-0.19289865464436706,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.Cause16],-0.0006018009455879911,0.1283061882233042,0.996257655774437,-0.25207730885688145,0.2508737069657055,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.Cause17],-0.2464207901419426,0.08821913377337738,0.005217641877230135,-0.41932711508508336,-0.07351446519880181,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.Cause18],-0.1954011680923387,0.06349864926553718,0.0020892055821522255,-0.3198562337197323,-0.07094610246494508,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.Cause19],0.0020865806442188885,0.10424452745192664,0.9840304392161987,-0.2022289387469543,0.20640210003539206,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,C(cause_code)[T.CauseOther],0.09142794277292582,0.04820256149724057,0.057861669194123375,-0.0030473417242428136,0.18590322727009445,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,"C(transaction_code, Treatment(reference='Lending'))[T.ICO]",0.4358660632721875,0.12219658618336549,0.0003611947439886444,0.19636515531904639,0.6753669712253286,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,"C(transaction_code, Treatment(reference='Lending'))[T.Investment]",0.25543684176821446,0.02847539128517765,2.953273146480753e-19,0.19962610040358053,0.3112475831328484,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,"C(transaction_code, Treatment(reference='Lending'))[T.Mining]",0.06988386242492632,0.04666463059797569,0.13424327012605172,-0.02157713289897184,0.16134485774882448,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,"C(transaction_code, Treatment(reference='Lending'))[T.OtherCivil]",-0.16688888106958136,0.04543490869808328,0.00023958605537385832,-0.2559396657586902,-0.07783809638047248,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,"C(transaction_code, Treatment(reference='Lending'))[T.OtherUnclassified]",-0.08230513953653092,0.04380626766182035,0.06026580842793232,-0.16816384645082044,0.0035535673777586235,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,"C(transaction_code, Treatment(reference='Lending'))[T.TechService]",-0.1365989067191085,0.06335987392171986,0.031089804832986425,-0.260781977670678,-0.012415835767538963,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,"C(transaction_code, Treatment(reference='Lending'))[T.Trading]",0.17929069709801057,0.03444695295402473,1.9416933351117254e-07,0.11177590993097647,0.24680548426504467,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,post2021,0.08010073829993977,0.030118121829331605,0.007824444125140403,0.021070304232460216,0.13913117236741934,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,amount_log,-0.006587670121432521,0.005659333885899206,0.24440929815370205,-0.017679760714282077,0.004504420471417036,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m02_add_transaction,amount_llm_regex_conflict_flag,-0.07657300764758528,0.034029075136417446,0.024434792776953356,-0.1432687693421709,-0.009877245952999658,5166,0.1666964254569081,0.4248935346496322,加入交易类型，用于检验交易结构的解释力增量。
m03_add_region,Intercept,0.346322147266176,0.07170363055486904,1.3659415489147683e-06,0.2057856138178669,0.4868586807144851,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(court_level_code)[T.High],0.10391322811361668,0.06911266593275454,0.13270145186072124,-0.031545107990130564,0.23937156421736394,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(court_level_code)[T.Intermediate],-0.008214349329247925,0.015666518438445135,0.6000524205089484,-0.03892016123173308,0.022491462573237225,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(court_level_code)[T.Supreme],-0.03256639637203597,0.04424717816252531,0.4617241888457496,-0.11928927198811275,0.05415647924404081,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause01],0.13266191827958781,0.06342335762597259,0.036466375084237945,0.008354421554077743,0.2569694150050979,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause02],0.014985001438750277,0.037293859964893906,0.6878247389925174,-0.05810962093692198,0.08807962381442253,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause03],0.018674664891948096,0.03215004150763007,0.561334985274025,-0.04433825856447467,0.08168758834837085,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause04],0.35096761048504166,0.030703247697797146,2.928515150552262e-30,0.29079035078894694,0.4111448701811364,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause05],-0.08725970920427273,0.05027112126709558,0.08260238169259462,-0.18578929635022562,0.011269877941680162,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause06],0.12311882300013945,0.03507823868681057,0.0004483851715506179,0.05436673853289113,0.19187090746738777,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause07],0.2067885559526255,0.04262669699708509,1.2274687070097413e-06,0.12324176505843705,0.29033534684681395,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause08],-0.0269181079182399,0.042448082374898506,0.5259882155835289,-0.11011482058583041,0.05627860474935062,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause09],-0.04160591282743985,0.07687068955296499,0.5883383975027574,-0.19226969581801062,0.10905787016313091,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause10],0.4697167965390036,0.08368041402926912,1.9859278373926157e-08,0.30570619883023586,0.6337273942477714,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause11],-0.13633587222864055,0.05248357310323755,0.009385412275475428,-0.23920178529096123,-0.03346995916631987,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause12],-0.09817090027523966,0.05616228940950122,0.0804664373119963,-0.20824696480717736,0.011905164256698034,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause13],0.1604294812453813,0.08742368981766767,0.06649380881202473,-0.010917802192848353,0.33177676468361095,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause14],0.14662725045895353,0.10731925874567881,0.17185374583135038,-0.06371463153011217,0.3569691324480192,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause15],-0.3469786042980866,0.07754412062928155,7.655596042577948e-06,-0.49896228794430786,-0.1949949206518653,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause16],0.002125610046964152,0.1270393571446084,0.9866504967734455,-0.24686695457558952,0.2511181746695178,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause17],-0.2525480679635884,0.08720521386128315,0.0037792797443120772,-0.4234671463958165,-0.08162898953136036,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause18],-0.18839318375726213,0.06399251550827628,0.0032401279115995486,-0.31381620943360455,-0.06297015808091974,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.Cause19],0.007062144401644164,0.10524162221484755,0.9464988294701389,-0.19920764481402753,0.21333193361731584,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(cause_code)[T.CauseOther],0.09346007751723531,0.04867113411294753,0.05482806089954953,-0.0019335924308606783,0.1888537474653313,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,"C(transaction_code, Treatment(reference='Lending'))[T.ICO]",0.433656591993891,0.12355154324565852,0.0004482339016056374,0.19150001699805733,0.6758131669897247,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,"C(transaction_code, Treatment(reference='Lending'))[T.Investment]",0.25279215954816364,0.027664221981512912,6.369240880080778e-20,0.19857128080407704,0.30701303829225024,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,"C(transaction_code, Treatment(reference='Lending'))[T.Mining]",0.06847481596698181,0.04677207244649299,0.14319101636673193,-0.02319676151044267,0.1601463934444063,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,"C(transaction_code, Treatment(reference='Lending'))[T.OtherCivil]",-0.1684084131772079,0.046293837352047784,0.00027496086929906436,-0.25914266709337663,-0.07767415926103913,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,"C(transaction_code, Treatment(reference='Lending'))[T.OtherUnclassified]",-0.08256786860251066,0.045974482577408105,0.07250248109058754,-0.17267619866209474,0.007540461457073433,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,"C(transaction_code, Treatment(reference='Lending'))[T.TechService]",-0.139348236722939,0.06599828801107963,0.034738658933066734,-0.2687025042659567,-0.009993969179921292,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,"C(transaction_code, Treatment(reference='Lending'))[T.Trading]",0.17895255504526164,0.03458704401563,2.2916358490137323e-07,0.11116319444292523,0.24674191564759806,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(region_macro_code)[T.East],-0.035578242640304465,0.03282479771350736,0.2784166453479271,-0.09991366395859161,0.02875717867798267,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(region_macro_code)[T.Northeast],-0.1158031374094709,0.027361946878175933,2.3134480338428696e-05,-0.1694315678375939,-0.06217470698134791,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(region_macro_code)[T.Unmapped],-0.03256639637204072,0.04424717816252503,0.46172418884568134,-0.11928927198811695,0.054156479244035514,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,C(region_macro_code)[T.West],-0.019969891272705344,0.03428283088562259,0.5602271468338462,-0.08716300509660303,0.04722322255119234,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,post2021,0.08070834417151387,0.02962129058604342,0.0064365111211770595,0.02265168144727342,0.13876500689575433,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,amount_log,-0.006617298791782711,0.006071033261587088,0.2757223926449872,-0.018516305333438142,0.005281707749872718,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m03_add_region,amount_llm_regex_conflict_flag,-0.06982978204457194,0.03486566991517831,0.045196239636523305,-0.1381652393751831,-0.0014943247139607707,5166,0.169266663498165,0.4248935346496322,加入宏观地区，用于检验地区结构是否吸收政策冲击。
m04_linear_time_trend,Intercept,0.3755496785070659,0.07272038722170293,2.413442180986863e-07,0.23302033861072138,0.5180790184034104,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(court_level_code)[T.High],0.12281307096224334,0.07102084571834873,0.0837636721822493,-0.01638522879729587,0.26201137072178254,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(court_level_code)[T.Intermediate],-0.0059319874443807645,0.01574560100813457,0.7063673188839008,-0.03679279833526209,0.02492882344650056,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(court_level_code)[T.Supreme],-0.03228043507143083,0.04365410203515705,0.45962809870910526,-0.11784090283777533,0.05328003269491367,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(cause_code)[T.Cause01],0.1304731468690506,0.06312104152736171,0.038731237037746266,0.006758178808764517,0.2541881149293367,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(cause_code)[T.Cause02],0.017014472476405678,0.037644752132543334,0.6512872676135906,-0.056767885910316646,0.09079683086312801,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(cause_code)[T.Cause03],0.016552267938210116,0.03179976928830875,0.6027044342538688,-0.04577413458355794,0.07887867045997818,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(cause_code)[T.Cause04],0.3458003037616809,0.03004299909752673,1.1723452096545829e-30,0.2869171075429592,0.40468349998040265,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(cause_code)[T.Cause05],-0.10704774555931351,0.04751805724844487,0.024273001868099237,-0.20018142638157793,-0.013914064737049106,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(cause_code)[T.Cause06],0.11597224670707366,0.03567762181686043,0.001151780034046247,0.046045392891986725,0.1858991005221606,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(cause_code)[T.Cause07],0.19565420695127791,0.04180825937742172,2.8715775421849935e-06,0.11371152431522236,0.2775968895873335,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(cause_code)[T.Cause08],-0.004536219511653412,0.043244107145313494,0.916456761390409,-0.08929311206005906,0.08022067303675225,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(cause_code)[T.Cause09],-0.053454711462667386,0.07206801003573425,0.45825340856281804,-0.1947054155701777,0.08779599264484292,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(cause_code)[T.Cause10],0.4523878707716592,0.08297888143176828,4.985033372000243e-08,0.2897522516879739,0.6150234898553445,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(cause_code)[T.Cause11],-0.12612310923236483,0.053730410659990215,0.018908400971927048,-0.23143277900049264,-0.020813439464237013,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
m04_linear_time_trend,C(cause_code)[T.Cause12],-0.08900486761592954,0.054856489580965305,0.10469550134554716,-0.19652161151291825,0.018511876281059172,5166,0.17310679356776848,0.4248935346496322,加入线性时间趋势，检验2021冲击是否只是长期趋势。
