doc_id,dsv4_status,dsv4_error,dsv4_model,dsv4_temperature,case_amount,case_amount_old,case_amount_dsv4,case_number,court_name,court_level,judgment_date,first_instance_case_number,region,doc_type,case_type_primary,case_type_secondary,procedure_stage,is_appeal,plaintiff_types,defendant_types,vc_involved,currency_types,activity_type,legal_characterization,vc_property_legality,contract_validity,contract_validity_regex,reason_for_invalidity,cited_laws,cited_policies,judicial_framing,outcome_summary,reasoning_summary,year,post2017,post2021,case_domain,contract_invalid,contract_invalid_strict,amount_master_cny,llm_top_case_amount_cny,regex_text_amount_max_cny,amount_master_source,amount_regex_fallback_flag,amount_llm_regex_conflict_flag,log_amount_master,high_amount,log_llm_case_amount,log_regex_text_max,amount_quartile,q4_amount,region_province,region_macro,region_big4,court_level_group,cause_group,transaction_type,year_int,year_c,amount_log,amount_log_llm,amount_log_regex,transaction_code,transaction_label,region_macro_code,region_macro_label,court_level_code,court_level_label,province_cluster,cause_code,cause_label,amount_top1,amount_winsor_cny,amount_log_winsor,amount_positive
03be804b-9a26-4e85-8203-a91500c28552,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,180000.0,180000.0,180000.0,(2018)粤0705民初1472号,江门市新会区人民法院,基层法院,2018-05-18,,广东省,判决书,民事,合同纠纷,一审,0.0,"[""自然人""]","[""自然人""]",1.0,"[""BTC""]",场外交易(OTC),合同纠纷,未明确,有效,1.0,[],"[""《中华人民共和国民事诉讼法》第十三条第二款""]",[],"[""被告承认诉讼请求""]",解除借款协议，被告支付原告借款本金180000元及利息,被告承认原告全部诉讼请求，不违反法律规定，法院予以支持,2018.0,1.0,0.0,民商事,0.0,0.0,180000.0,180000.0,220000.0,llm_top_case_amount,0.0,0.0,12.100717685412471,1.0,12.100717685412471,12.301387370778713,Q3,0,广东,东部,1,基层法院,合同纠纷,交易/买卖,2018,-2.0,12.100717685412471,12.100717685412471,12.301387370778713,Trading,交易/买卖,East,东部,Basic,基层法院,广东,Cause01,合同纠纷,0,180000.0,12.100717685412471,1
03c390fb-add7-412a-b001-ade800ee2d55,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,36940.26,36940.26,36940.26,(2021)吉0582民初1011号,集安市人民法院,基层法院,2021-09-09,,吉林省,判决书,民事,信用卡纠纷,一审,0.0,"[""法人""]","[""自然人""]",0.0,[],,信用卡纠纷,,有效,1.0,[],"[""《中华人民共和国合同法》第六十条"",""《中华人民共和国合同法》第一百零七条"",""《中华人民共和国合同法》第一百九十六条"",""《中华人民共和国合同法》第二百零五条"",""《中华人民共和国合同法》第二百零六条"",""《中华人民共和国合同法》第二百零七条"",""《最高人民法院关于适用<中华人民共和国民法典>时间效力的若干规定》第二十条"",""《中华人民共和国民事诉讼法》第一百四十四条""]",[],"[""违约""]","判决被告朴某某于本判决生效之日起十日内偿还原告某公司的信用卡本金、利息等合计36,940.26元。",被告朴某某自愿申办信用卡并签约，使用信用卡后超过还款到期日未予还款，构成违约，应承担还款责任。,2021.0,1.0,1.0,民商事,0.0,0.0,36940.26,36940.26,36940.26,llm_top_case_amount,0.0,0.0,10.51708436253806,0.0,10.51708436253806,10.51708436253806,Q1,0,吉林,东北,0,基层法院,信用卡纠纷,其他/未分类,2021,1.0,10.51708436253806,10.51708436253806,10.51708436253806,OtherUnclassified,其他/未分类,Northeast,东北,Basic,基层法院,吉林,CauseOther,其他案由,0,36940.26,10.51708436253806,1
03c3e4a9-581f-47ab-bd9c-b18f016c7c5b,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,474100.0,474100.0,474100.0,(2022)苏0106民初6305号,南京市鼓楼区人民法院,基层法院,2022-11-07,,江苏省,判决书,民事,民间借贷纠纷,一审,0.0,"[""自然人""]","[""自然人""]",1.0,"[""虚拟货币""]",虚拟货币借贷,民间借贷,未明确,有效,1.0,[],"[""《中华人民共和国民法典》第六百六十七条"",""《中华人民共和国民法典》第六百七十六条"",""《中华人民共和国民法典》第六百八十条第二款"",""《中华人民共和国民事诉讼法》第一百四十七条""]",[],"[""返还本金""]",判决被告偿还原告474100元及利息，驳回其他诉讼请求,法院认定双方存在借贷关系，根据微信记录和转账记录确认欠款金额，未支持信用卡利息主张,2022.0,1.0,1.0,民商事,0.0,0.0,474100.0,474100.0,490000.0,llm_top_case_amount,0.0,0.0,13.069175658147635,1.0,13.069175658147635,13.102162710901052,Q3,0,江苏,东部,0,基层法院,民间借贷纠纷,借贷,2022,2.0,13.069175658147635,13.069175658147635,13.102162710901053,Lending,借贷,East,东部,Basic,基层法院,江苏,Cause00,民间借贷纠纷,0,474100.0,13.069175658147635,1
03c867eb-5481-44c7-9715-b19c006485c6,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,200000.0,,200000.0,（2024）新0105民初3375号,乌鲁木齐市水磨沟区人民法院,基层法院,2024-05-17,,新疆维吾尔自治区,判决书,民事,合同纠纷,一审,0.0,"[""自然人""]","[""自然人""]",1.0,"[""ELS""]",委托理财/代投,委托合同关系,非法金融活动,无效,1.0,"[""未经批准非法从事代币发行融资行为"",""扰乱经济金融秩序"",""损害社会公共利益""]","[""《中华人民共和国民法典》第八条"",""《中华人民共和国民法典》第一百五十三条""]",[],"[""风险自担"",""不受法律保护""]",驳回原告黄某某的全部诉讼请求,法院认定原告委托被告购买虚拟货币ELS的行为属于无效民事行为，不受法律保护，由此产生的损失应由原告自行承担。,2024.0,1.0,1.0,民商事,1.0,1.0,200000.0,,200000.0,regex_text_amount_max,1.0,0.0,12.206077645517674,1.0,,12.206077645517674,Q3,0,新疆,西部,0,基层法院,合同纠纷,投资/理财,2024,4.0,12.206077645517674,,12.206077645517674,Investment,投资/理财,West,西部,Basic,基层法院,新疆,Cause01,合同纠纷,0,200000.0,12.206077645517674,1
03d3815d-9335-41e1-b0cb-010789895938,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,1300000000.0,187235123.0,1300000000.0,(2020)京03刑初104号,北京市第三中级人民法院,中级法院,2021-03-11,,北京市,判决书,刑事,集资诈骗罪,一审,0.0,"[""人民检察院""]","[""自然人""]",1.0,"[""比特币""]",其他,集资诈骗罪,未明确,,1.0,[],"[""《中华人民共和国刑法》第一百九十二条"",""《中华人民共和国刑法》第二十五条第一款"",""《中华人民共和国刑法》第二十六条第一款、第四款"",""《中华人民共和国刑法》第五十四条"",""《中华人民共和国刑法》第五十五条"",""《中华人民共和国刑法》第五十六条"",""《中华人民共和国刑法》第五十九条"",""《中华人民共和国刑法》第四十五条"",""《中华人民共和国刑法》第四十七条"",""《中华人民共和国刑法》第五十二条"",""《中华人民共和国刑法》第五十三条第一款"",""《中华人民共和国刑法》第六十一条"",""《中华人民共和国刑法》第六十四条"",""《中华人民共和国刑法》第十二条第一款"",""《最高人民法院关于审理非法集资刑事案件具体应用法律若干问题的解释》第四条第一款、第二款第(一)项、第五条第一款、第三款"",""《中华人民共和国刑事诉讼法》第二百零一条第(四)项""]",[],"[""非法占有目的"",""诈骗方法"",""虚构项目"",""虚假担保"",""借新还旧"",""集资款未用于生产经营"",""主犯""]",被告人张某1犯集资诈骗罪，判处无期徒刑，剥夺政治权利终身，并处没收个人全部财产；被告人金某某犯集资诈骗罪，判处有期徒刑十五年，剥夺政治权利三年，并处罚金人民币五十万元；责令退赔人民币一亿八千七百二十三万五千一百二十三元发还各集资参与人。,法院认定张某1、金某某以非法占有为目的，使用虚构项目、虚假担保等诈骗方法向社会不特定公众非法集资，集资款未用于生产经营或与募集规模明显不成比例，构成集资诈骗罪，且二人均系主犯。,2021.0,1.0,1.0,刑事,,,187235123.0,187235123.0,380000000.0,llm_top_case_amount,0.0,1.0,19.047875732612923,1.0,19.047875732612923,19.755681813316283,Q4,1,北京,东部,1,中级法院,集资诈骗罪,其他/未分类,2021,1.0,19.047875732612923,19.047875732612923,19.755681813316283,OtherUnclassified,其他/未分类,East,东部,Intermediate,中级法院,北京,CauseOther,其他案由,1,5802139.700000017,15.573737493627988,1
03db1035-5ca9-416d-bce1-ac9a003ff465,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,42811.18,42811.18,42811.18,(2020)皖03民终4266号,安徽省蚌埠市中级人民法院,中级法院,2020-12-15,,安徽省,判决书,民事,民间借贷纠纷,二审,1.0,"[""自然人""]","[""自然人""]",1.0,"[""以太坊""]",委托理财/代投,民间借贷,未明确,有效,1.0,[],"[""《中华人民共和国合同法》第一百九十六条"",""《中华人民共和国合同法》第二百零六条"",""《中华人民共和国合同法》第二百一十一条"",""《中华人民共和国民事诉讼法》第六十四条第一款"",""《最高人民法院关于适用〈中华人民共和国民事诉讼法〉的解释》第九十二条"",""《中华人民共和国民事诉讼法》第一百七十条第一款第一项""]",[],"[""风险自担""]",驳回上诉，维持原判，赵某某应偿还陈某2借款42811.18元,法院认为双方转账频繁，但赵某某在微信聊天和通话中明确表示愿意偿还欠款，且未能提供证据证明系合伙投资虚拟货币，故认定双方构成民间借贷关系，赵某某应偿还借款。,2020.0,1.0,0.0,民商事,0.0,0.0,42811.18,42811.18,300000.0,llm_top_case_amount,0.0,0.0,10.664577920524092,0.0,10.664577920524092,12.611541086966117,Q2,0,安徽,中部,0,中级法院,民间借贷纠纷,投资/理财,2020,0.0,10.664577920524092,10.664577920524092,12.611541086966115,Investment,投资/理财,Central,中部,Intermediate,中级法院,安徽,Cause00,民间借贷纠纷,0,42811.18,10.664577920524092,1
03db744d-c38d-472a-951f-ac6801021aba,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,90000.0,90000.0,90000.0,(2020)豫1623民初3563号,商水县人民法院,基层法院,2020-09-23,,河南省,判决书,民事,合同纠纷,一审,0.0,"[""自然人""]","[""自然人""]",1.0,"[""GFC""]",虚拟货币借贷,民间借贷,未明确,有效,1.0,[],"[""《中华人民共和国合同法》第六十条"",""《中华人民共和国合同法》第六十二条第(四)项"",""《中华人民共和国合同法》第二百零六条"",""《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第十七条"",""《最高人民法院关于适用<中华人民共和国民事诉讼法>的解释》第九十条""]",[],"[""证据不足""]",支持返还借款本金90000元,原告提供转账凭证证明向被告转款90000元，被告抗辩系购买数字货币但证据不足，无法证明双方存在买卖数字货币的合意或实际交付，故认定借贷关系成立，被告应偿还借款。,2020.0,1.0,0.0,民商事,0.0,0.0,90000.0,90000.0,90000.0,llm_top_case_amount,0.0,0.0,11.407576060361786,0.0,11.407576060361786,11.407576060361786,Q2,0,河南,中部,0,基层法院,合同纠纷,借贷,2020,0.0,11.407576060361786,11.407576060361786,11.407576060361786,Lending,借贷,Central,中部,Basic,基层法院,河南,Cause01,合同纠纷,0,90000.0,11.407576060361786,1
03dd4940-890e-4f4c-80f9-aaa200a05a34,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,132000.0,132000.0,132000.0,（2019）浙0603民初6119号,绍兴市柯桥区人民法院,基层法院,2019-07-26,,浙江省,判决书,民事,合同纠纷,一审,0.0,"[""自然人""]","[""自然人""]",0.0,[],,委托合同,,无效,1.0,"[""违反法律、行政法规的强制性规定""]","[""《中华人民共和国合同法》第五十二条第五项"",""《中华人民共和国合同法》第五十八条""]",[],"[""返还本金""]",支持返还本金13.2万元及利息损失,原被告之间的委托合同因操作非法外汇平台违反法律强制性规定而无效，被告未能证明款项已投入平台，应返还本金并承担利息损失。,2019.0,1.0,0.0,民商事,1.0,1.0,132000.0,132000.0,132000.0,llm_top_case_amount,0.0,0.0,11.790564777297387,0.0,11.790564777297387,11.790564777297387,Q2,0,浙江,东部,1,基层法院,合同纠纷,其他民商事,2019,-1.0,11.790564777297387,11.790564777297387,11.790564777297387,OtherCivil,其他民商事,East,东部,Basic,基层法院,浙江,Cause01,合同纠纷,0,132000.0,11.790564777297387,1
03e143f8-060b-46b1-b932-aaea00a7c575,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,100000.0,100000.0,100000.0,(2019)粤0307民初8912号,深圳市龙岗区人民法院,基层法院,2019-07-22,,广东省,判决书,民事,民间借贷纠纷,一审,0.0,"[""自然人""]","[""自然人""]",1.0,"[""阿尔法币""]",其他,民间借贷,未明确,有效,1.0,[],"[""《中华人民共和国合同法》第六十条第一款"",""《中华人民共和国合同法》第二百零六条"",""《中华人民共和国合同法》第二百零七条"",""《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十九条第二款第一项"",""《中华人民共和国民事诉讼法》第六十四条"",""《中华人民共和国民事诉讼法》第一百四十二条""]",[],"[""返还本金""]",支持返还借款本金10万元及利息,法院认定原告提供的借条和转账凭证足以证明借贷关系成立，被告未还款，故应偿还本金及逾期利息。,2019.0,1.0,0.0,民商事,0.0,0.0,100000.0,100000.0,450000.0,llm_top_case_amount,0.0,0.0,11.51293546492023,0.0,11.51293546492023,13.017005083966255,Q2,0,广东,东部,1,基层法院,民间借贷纠纷,借贷,2019,-1.0,11.51293546492023,11.51293546492023,13.017005083966255,Lending,借贷,East,东部,Basic,基层法院,广东,Cause00,民间借贷纠纷,0,100000.0,11.51293546492023,1
03e1dcc5-ed4d-481b-871d-b1cd012b9432,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,162500.0,162500.0,162500.0,(2024)苏11民终792号,江苏省镇江市中级人民法院,中级法院,2024-05-20,,江苏省,判决书,民事,民间借贷纠纷,二审,1.0,"[""自然人""]","[""自然人""]",1.0,"[""福源虚拟货币""]",其他,民间借贷,未明确,未成立,1.0,[],"[""《中华人民共和国民事诉讼法》第一百七十七条第一款第一项""]",[],"[""证据不足""]",驳回上诉，维持原判，即驳回路某某要求郭某某偿还162500元的诉讼请求,路某某主张借贷关系但未能证明双方存在借贷合意，且收条注明为省代理外盘，郭某某辩称为虚拟货币买卖款，故借贷关系不成立，证据不足，不予支持,2024.0,1.0,1.0,民商事,1.0,1.0,162500.0,162500.0,325000.0,llm_top_case_amount,0.0,0.0,11.998439434579147,1.0,11.998439434579147,12.691583538230216,Q3,0,江苏,东部,0,中级法院,民间借贷纠纷,借贷,2024,4.0,11.998439434579149,11.998439434579149,12.691583538230217,Lending,借贷,East,东部,Intermediate,中级法院,江苏,Cause00,民间借贷纠纷,0,162500.0,11.998439434579149,1
03e251cd-a67f-49bc-ab0a-ab1200a571a0,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,136000.0,136000.0,136000.0,(2019)沪0114民初10473号,嘉定区人民法院,基层法院,2019-08-29,,上海市,判决书,民事,买卖合同纠纷,一审,0.0,"[""自然人""]","[""法人"",""自然人""]",1.0,"[""BSC生态星球积分"",""积分""]",挖矿,买卖合同纠纷,未明确,有效,1.0,[],"[""《中华人民共和国合同法》第四十四条第一款""]",[],"[""合同有效"",""风险自担""]",驳回原告全部诉讼请求,法院认为买卖合同仅涉及魔盒所有权，不涉及虚拟货币，合同合法有效；原告主张的积分回收承诺不属于合同内容，且证据不足，故不予支持。,2019.0,1.0,0.0,民商事,0.0,0.0,136000.0,136000.0,139000.0,llm_top_case_amount,0.0,0.0,11.820417517632333,0.0,11.820417517632333,11.842236406331557,Q2,0,上海,东部,1,基层法院,买卖合同纠纷,交易/买卖,2019,-1.0,11.820417517632333,11.820417517632333,11.842236406331555,Trading,交易/买卖,East,东部,Basic,基层法院,上海,Cause02,买卖合同纠纷,0,136000.0,11.820417517632333,1
03e4eb6c-cbb1-4dd0-909c-af9b010a37fa,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,500000.0,36700.0,500000.0,(2022)陕0114刑初185号,西安市阎良区人民法院,基层法院,2022-12-05,,陕西省,判决书,刑事,帮助信息网络犯罪活动罪,一审,0.0,[],"[""自然人""]",1.0,"[""USDT""]",帮助信息网络犯罪活动,帮助信息网络犯罪活动罪,未明确,,1.0,[],"[""《中华人民共和国刑法》第二百八十七条之二"",""《中华人民共和国刑法》第二十五条"",""《中华人民共和国刑法》第二十六条"",""《中华人民共和国刑法》第二十七条"",""《中华人民共和国刑法》第五十二条"",""《中华人民共和国刑法》第五十三条"",""《中华人民共和国刑法》第六十四条"",""《中华人民共和国刑法》第六十七条第一款、第三款"",""《中华人民共和国刑法》第六十八条"",""《中华人民共和国刑事诉讼法》第十五条"",""《中华人民共和国刑事诉讼法》第二百零一条第一款第四项""]",[],"[""支付结算帮助"",""信息网络犯罪链条""]",被告人王某某犯帮助信息网络犯罪活动罪，判处有期徒刑一年，并处罚金5000元；被告人张某3犯帮助信息网络犯罪活动罪，判处有期徒刑十个月，并处罚金2000元；追缴违法所得并没收作案工具。,二被告人明知他人利用信息网络实施犯罪，仍提供支付结算帮助，其行为贯穿于信息网络犯罪各环节，属于帮助信息网络犯罪活动罪，而非事后掩饰、隐瞒犯罪所得。,2022.0,1.0,1.0,刑事,,,36700.0,36700.0,36700.0,llm_top_case_amount,0.0,0.0,10.510559281627843,0.0,10.510559281627843,10.510559281627843,Q1,0,陕西,西部,0,基层法院,帮助信息网络犯罪活动罪,其他/未分类,2022,2.0,10.510559281627845,10.510559281627845,10.510559281627845,OtherUnclassified,其他/未分类,West,西部,Basic,基层法院,陕西,CauseOther,其他案由,0,36700.0,10.510559281627845,1
03e73123-108c-4a1a-9c24-ae69009fe46d,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,9000.0,9000.0,,（2021）粤0305刑初716号,深圳市南山区人民法院,基层法院,2021-07-20,,广东省,判决书,刑事,掩饰、隐瞒犯罪所得,一审,0.0,[],"[""自然人""]",0.0,[],,掩饰、隐瞒犯罪所得罪,,,1.0,[],"[""《中华人民共和国刑法》第三百一十二条第一款"",""《中华人民共和国刑法》第二十七条"",""《中华人民共和国刑法》第六十七条第一款"",""《中华人民共和国刑法》第六十四条""]",[],"[""从犯"",""自首"",""认罪认罚"",""退缴违法所得""]",被告人林某某犯掩饰、隐瞒犯罪所得罪，判处有期徒刑六个月，并处罚金人民币三千元；退缴的违法所得9000元上缴国库。,被告人林某某受他人指使实施涉案行为，系从犯，具有自首情节且认罪认罚，已退缴违法所得，依法减轻处罚。,2021.0,1.0,1.0,刑事,,,9000.0,9000.0,9000.0,llm_top_case_amount,0.0,0.0,9.105090961257083,0.0,9.105090961257083,9.105090961257083,Q1,0,广东,东部,1,基层法院,未分类,其他/未分类,2021,1.0,9.105090961257085,9.105090961257085,9.105090961257085,OtherUnclassified,其他/未分类,East,东部,Basic,基层法院,广东,CauseOther,其他案由,0,9000.0,9.105090961257085,1
03ea8b29-194a-4c5b-8508-b23d00152df4,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,327900.0,327900.0,327900.0,(2024)鄂1202刑初580号,咸宁市咸安区人民法院,基层法院,2024-09-30,,湖北省,判决书,刑事,买卖身份证件罪,一审,0.0,"[""人民检察院""]","[""自然人""]",1.0,"[""比特币""]",其他,买卖身份证件罪,未明确,,1.0,[],"[""《中华人民共和国刑法》第二百八十条第三款"",""《中华人民共和国刑法》第七十二条第一款、第三款"",""《中华人民共和国刑法》第七十三条第二款、第三款"",""《中华人民共和国刑法》第五十二条"",""《中华人民共和国刑法》第五十三条第一款"",""《中华人民共和国刑事诉讼法》第十五条""]",[],[],被告人贾某某犯买卖身份证件罪，判处有期徒刑三年，缓刑五年，并处罚金人民币4000元；追缴违法所得人民币100000元上缴国库。,被告人贾某某多次购买护照用于比特币收款取现业务，情节严重，构成买卖身份证件罪；其主动退赃、认罪认罚，依法从轻处罚并适用缓刑。,2024.0,1.0,1.0,刑事,,,327900.0,327900.0,327900.0,llm_top_case_amount,0.0,0.0,12.700467012538368,1.0,12.700467012538368,12.700467012538368,Q3,0,湖北,中部,0,基层法院,伪造、变造、买卖身份证件罪,交易/买卖,2024,4.0,12.700467012538367,12.700467012538367,12.700467012538367,Trading,交易/买卖,Central,中部,Basic,基层法院,湖北,CauseOther,其他案由,0,327900.0,12.700467012538367,1
03ee610f-6a2e-44bd-afca-09b051536df8,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,2427330.0,2427330.0,2427330.0,(2016)黑8105刑初20号,绥化农垦法院,基层法院,2016-05-16,,黑龙江省,判决书,刑事,开设赌场罪,一审,0.0,"[""人民检察院""]","[""自然人""]",1.0,"[""虚拟货币""]",赌博,开设赌场罪,未明确,,1.0,[],"[""《中华人民共和国刑法》第三百零三条第二款"",""《中华人民共和国刑法》第二十五条第一款"",""《中华人民共和国刑法》第二十七条"",""《中华人民共和国刑法》第六十七条第一款"",""《中华人民共和国刑法》第六十七条第三款"",""《中华人民共和国刑法》第七十二条"",""《中华人民共和国刑法》第七十三条第二款"",""《中华人民共和国刑法》第五十二条"",""《中华人民共和国刑法》第五十三条""]",[],"[""情节严重"",""共同犯罪"",""自首"",""如实供述"",""缓刑""]",被告人冯某某犯开设赌场罪，判处有期徒刑三年，缓刑四年，并处罚金32000元；被告人付某某犯开设赌场罪，判处有期徒刑二年，缓刑三年，并处罚金30000元。,二被告人以营利为目的，在互联网上建立赌博网站接受投注，投注金额达2427330元，属情节严重，构成开设赌场罪；冯某某如实供述，付某某自首，均自愿认罪，有悔罪表现，可适用缓刑。,2016.0,0.0,0.0,刑事,,,2427330.0,2427330.0,2000000.0,llm_top_case_amount,0.0,1.0,14.70230285777457,1.0,14.70230285777457,14.508658238524095,Q4,1,黑龙江,东北,0,基层法院,开设赌场罪,其他/未分类,2016,-4.0,14.70230285777457,14.70230285777457,14.508658238524095,OtherUnclassified,其他/未分类,Northeast,东北,Basic,基层法院,黑龙江,CauseOther,其他案由,0,2427330.0,14.70230285777457,1
03f1e3b6-14f4-4916-bb02-af0001498239,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,15720000.0,2420000.0,15720000.0,(2021)湘0991刑初86号,大通湖管理区人民法院,基层法院,2022-07-27,,湖南省,判决书,刑事,掩饰、隐瞒犯罪所得、犯罪所得收益罪,一审,0.0,"[""人民检察院""]","[""自然人""]",1.0,"[""比特币""]",洗钱/掩隐,掩饰、隐瞒犯罪所得罪,未明确,,1.0,[],"[""《中华人民共和国刑法》第三百一十二条"",""《中华人民共和国刑法》第二百八十七条之二第一款"",""《中华人民共和国刑法》第二十五条第一款"",""《中华人民共和国刑法》第二十六条第一、四款"",""《中华人民共和国刑法》第二十七条"",""《中华人民共和国刑法》第五十二条"",""《中华人民共和国刑法》第六十四条"",""《中华人民共和国刑法》第六十五条"",""《中华人民共和国刑法》第六十七条第一、三款"",""《中华人民共和国刑法》第六十八条"",""《最高人民法院关于审理掩饰、隐瞒犯罪所得、犯罪所得收益刑事案件适用法律若干问题的解释》第一条第一款第三项"",""《最高人民法院关于审理掩饰、隐瞒犯罪所得、犯罪所得收益刑事案件适用法律若干问题的解释》第三条第一款第一项"",""《最高人民法院、最高人民检察院关于办理非法利用信息网络、帮助信息网络犯罪活动等刑事案件适用法律若干问题的解释》第十二条"",""《最高人民法院关于处理自首和立功具体应用法律若干问题的解释》第五条"",""《中华人民共和国刑事诉讼法》第十五条"",""《中华人民共和国刑事诉讼法》第二百零一条""]",[],"[""定罪处罚""]",被告人华某某、高某某、张某1犯掩饰、隐瞒犯罪所得罪，分别判处有期徒刑四年三个月、一年六个月、一年五个月，并处罚金；被告人肖某某、曾某某犯帮助信息网络犯罪活动罪，均判处拘役三个月，并处罚金；违法所得予以没收或追缴。,被告人华某某、高某某、张某1明知是犯罪所得而多次转移，情节严重，构成掩饰、隐瞒犯罪所得罪；被告人肖某某、曾某某明知他人利用信息网络实施犯罪，提供支付结算帮助，情节严重，构成帮助信息网络犯罪活动罪。,2022.0,1.0,1.0,刑事,,,2420000.0,2420000.0,330000.0,llm_top_case_amount,0.0,1.0,14.699278511355924,1.0,14.699278511355924,12.706850963741102,Q4,1,湖南,中部,0,基层法院,掩饰、隐瞒犯罪所得、犯罪所得收益罪,其他/未分类,2022,2.0,14.699278511355924,14.699278511355924,12.706850963741102,OtherUnclassified,其他/未分类,Central,中部,Basic,基层法院,湖南,CauseOther,其他案由,0,2420000.0,14.699278511355924,1
03f5cfca-daea-460a-8c9b-965f5cb34161,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,16753.0,16753.0,16753.0,(2016)粤0882刑初261号,雷州市人民法院,基层法院,2016-07-08,,广东省,判决书,刑事,开设赌场罪,一审,0.0,"[""人民检察院""]","[""自然人""]",0.0,[],,开设赌场罪,,,1.0,[],"[""《中华人民共和国刑法》第三百零三条第二款"",""《中华人民共和国刑法》第六十七条第三款"",""《中华人民共和国刑法》第三十八条第一款"",""《中华人民共和国刑法》第四十一条"",""《中华人民共和国刑法》第五十二条"",""《中华人民共和国刑法》第五十三条"",""《中华人民共和国刑法》第六十四条"",""《最高人民法院、最高人民检察院、公安部关于办理网络赌博犯罪案件适用法律若干问题的意见》第一条"",""《最高人民法院、最高人民检察院、公安部关于办理网络赌博犯罪案件适用法律若干问题的意见》第三条""]",[],"[""定罪处罚""]",被告人黄某某犯开设赌场罪，判处管制一年，并处罚金人民币一万元；缴获的赌资及作案工具予以没收上缴国库。,被告人黄某某为牟取非法利益，为赌博网站担任代理，接受投注16753元，其行为构成开设赌场罪；鉴于其自愿认罪、如实供述，依法从轻处罚。,2016.0,0.0,0.0,刑事,,,16753.0,16753.0,300000.0,llm_top_case_amount,0.0,0.0,9.726392314713754,0.0,9.726392314713754,12.611541086966117,Q1,0,广东,东部,1,基层法院,开设赌场罪,其他/未分类,2016,-4.0,9.726392314713754,9.726392314713754,12.611541086966115,OtherUnclassified,其他/未分类,East,东部,Basic,基层法院,广东,CauseOther,其他案由,0,16753.0,9.726392314713754,1
04175a6b-86cc-418f-938e-a7a10096b8c6,ok,,deepseek-ai/DeepSeek-V4-Flash,0.0,151916.4,151916.4,151916.4,(2017)鲁1424刑初29号,临邑县人民法院,基层法院,2017-05-22,,山东省,判决书,刑事,挪用资金罪,一审,0.0,"[""人民检察院""]","[""自然人""]",1.0,"[""网络游戏虚拟货币""]",赌博,挪用资金罪,未明确,,1.0,[],"[""《中华人民共和国刑法》第二百七十二条"",""《中华人民共和国刑法》第六十七条第一款"",""《中华人民共和国刑法》第四十七条"",""《中华人民共和国刑法》第六十一条"",""《中华人民共和国刑法》第六十四条"",""《最高人民法院、最高人民检察院<关于办理贪污贿赂刑事案件适用法律若干问题的解释>》第十一条第二款""]",[],"[""自首"",""认罪态度较好""]",被告人何某某犯挪用资金罪，判处有期徒刑二年，追缴非法所得151916.4元退赔被害单位。,被告人利用职务便利挪用单位资金购买网络游戏虚拟货币用于网络赌博，数额较大且未退还，构成挪用资金罪；因自首和认罪态度较好，依法减轻处罚。,2017.0,1.0,0.0,刑事,,,151916.4,151916.4,157237.0,llm_top_case_amount,0.0,0.0,11.931092231069048,0.0,11.931092231069048,11.965515860045086,Q2,0,山东,东部,0,基层法院,挪用资金罪,其他/未分类,2017,-3.0,11.931092231069048,11.931092231069048,11.965515860045086,OtherUnclassified,其他/未分类,East,东部,Basic,基层法院,山东,CauseOther,其他案由,0,151916.4,11.931092231069048,1
